id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,iso_region,municipality
3389,KAXN,medium_airport,Chandler Field,45.866299,-95.394699,1425,US,US-MN,Alexandria
22647,MY91,heliport,Douglas County Hospital Heliport,45.87360001,-95.37729645,1418,US,US-MN,Alexandria
22148,MN43,heliport,Kanabec Hospital Heliport,45.87440109,-93.28990173,1005,US,US-MN,Mora
6751,03WN,small_airport,Aerostone Ranch Airport,45.875,-120.6699982,2320,US,US-WA,Goldendale
344343,US-4058,small_airport,Wind Ridge Airport,45.87633,-116.17888,4050,US,US-ID,Grangeville
19169,K97M,small_airport,Ekalaka Airport,45.87779999,-104.5370026,3503,US,US-MT,Ekalaka
19201,K9S5,small_airport,Three Forks Airport,45.87810135,-111.5690002,4089,US,US-MT,Three Forks
22438,MT41,small_airport,Jefco Skypark Airport,45.87829971,-112.1169968,4510,US,US-MT,Whitehall
23547,OG33,small_airport,Oregon Sky Ranch Airport,45.87900162,-118.4049988,1357,US,US-OR,Milton/Freewater
11677,4P5,seaplane_base,Franks Seaplane Base,45.88330078,-90.00019836,1650,US,US-WI,Lac Du Flambeau
21950,ME18,heliport,Chesuncook Forestry District Heliport,45.88339996,-69.23280334,960,US,US-ME,Chesuncook
21994,ME72,heliport,Seboomook Forestry District Headquarters Heliport,45.88339996,-69.98280334,1081,US,US-ME,Pittston Farm
20217,KJMR,small_airport,Mora Municipal Airport,45.886101,-93.271796,1012,US,US-MN,Mora
25958,WS64,seaplane_base,Schiffmann Seaplane Base,45.88809967,-89.53289795,1589,US,US-WI,St Germain
19102,K83D,small_airport,Mackinac County Airport,45.89170074,-84.73809814,624,US,US-MI,St Ignace
12804,60WI,heliport,Howard Young Medical Center Heliport,45.8932991,-89.70179749,1598,US,US-WI,Woodruff
25672,WA80,small_airport,McClellan Field,45.893712,-122.548327,840,US,US-WA,Amboy
25626,WA29,small_airport,La Center View-Air Airport,45.894295,-122.594082,811,US,US-WA,La Center
344363,US-4073,small_airport,Crazy Mountain Ranch Airport,45.8951,-110.48754,5495,US,US-MT,Clyde Park
25598,WA00,small_airport,Mercer Ranch Airport,45.898488,-119.915638,780,US,US-WA,Alderdale
18422,K14Y,small_airport,Todd Field,45.89860153,-94.87390137,1333,US,US-MN,Long Prairie
25577,W27,small_airport,Woodland State Airport,45.8987999,-122.7369995,29,US,US-WA,Woodland
22418,MT21,closed,Flying Arrow Ranch Airport,45.9016,-112.549004,5950,US,US-MT,Butte
12731,5WI1,small_airport,Springbrook Airport,45.902228,-91.677159,1110,US,US-WI,Springbrook
10611,3MI9,seaplane_base,Ness Landing Seaplane Base,45.90390015,-86.97029877,580,US,US-MI,Rapid River
14902,8D6,small_airport,Mc Intosh Municipal Airport,45.90829849,-101.3460007,2251,US,US-SD,Mc Intosh
22645,MY89,small_airport,Pavek Personal Airport,45.90829849,-92.90579987,980,US,US-MN,Pine City
22442,MT45,small_airport,Castleberry Airport,45.90890121,-104.5759964,3373,US,US-MT,Ekalaka
22439,MT42,small_airport,Hasskamp STOLport,45.91049957,-111.5139999,4052,US,US-MT,Three Forks
8981,23WN,small_airport,Willie's Airport,45.91109848,-91.62850189,1110,US,US-WI,Springbrook
45930,2WS2,small_airport,Connor's Lake Landing,45.91275,-92.293239,1000,US,US-WI,Webster
6820,05ID,small_airport,Running Creek Ranch Airport,45.914101,-114.835999,2969,US,US-ID,Elk City
20330,KLEM,small_airport,Lemmon Municipal Airport,45.91870117,-102.1060028,2571,US,US-SD,Lemmon
19306,KARV,small_airport,Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363,1629,US,US-WI,Minocqua-Woodruff
12229,59OR,heliport,Mc Nary Dam Heliport,45.93190002,-119.2969971,366,US,US-OR,Umatilla
19738,KEGV,small_airport,Eagle River Union Airport,45.93230057,-89.26830292,1642,US,US-WI,Eagle River
22099,MI92,small_airport,Lilienthal Airport,45.93270111,-88.09819794,1250,US,US-MI,Iron Mountain
25671,WA79,small_airport,Walter Sutton's Private Strip,45.93320084,-122.4179993,451,US,US-WA,Amboy
15919,9OR4,small_airport,King's Airport,45.93370056,-118.447998,950,US,US-OR,Milton/Freewater
347313,US-5026,closed,Lewis River Golf Course Airport,45.9339,-122.65551,55,US,US-WA,Woodland
344340,US-4055,small_airport,North Star Ranch Airport,45.93605,-114.83005,,US,US-ID,Kooskia
22149,MN44,small_airport,Angen Field,45.93640137,-95.52619934,1450,US,US-MN,Garfield
8462,1MN2,small_airport,Hay Acres Airport,45.9382019,-94.76069641,1430,US,US-MN,Akiey
22410,MT12,closed,Smith Field,45.938499,-112.564003,6000,US,US-MT,Butte
22427,MT30,small_airport,Trapper Creek Strip,45.94020081,-114.137001,4040,US,US-MT,Conner
334362,US-1296,small_airport,Wapshilla Airport,45.941616,-116.763597,1410,US,US-ID,Winchester
21022,KS80,small_airport,Idaho County Airport,45.9426,-116.123001,3314,US,US-ID,Grangeville
8490,1MT2,small_airport,Skyrider Ultralightport,45.94309998,-108.5490036,3540,US,US-MT,Billings
25974,WS81,small_airport,Alpha Hotel Airport,45.94800186,-92.10849762,1000,US,US-WI,Webster
20395,KLXL,small_airport,Little Falls-Morrison County-Lindbergh field,45.9496994,-94.34739685,1123,US,US-MN,Little Falls
14665,84U,closed,Butte Aero Heliport,45.9533,-112.497002,5553,US,US-MT,Butte
12829,61MN,closed,Traverse Air Airport,45.9536,-96.400902,1002,US,US-MN,Wheaton
3428,KBTM,medium_airport,Bert Mooney Airport,45.95479965,-112.4970016,5550,US,US-MT,Butte
20837,KPKF,small_airport,Park Falls Municipal Airport,45.95500183,-90.42440033,1500,US,US-WI,Park Falls
22719,NA54,small_airport,Moser Airstrip,45.95500183,-100.4420013,1750,US,US-ND,Westfield
25668,WA76,closed,Columbia Crest Winery Airport,45.955386,-119.622381,640,US,US-WA,Paterson
22590,MY15,small_airport,Kastanek Airport,45.9557991,-93.98940277,1320,US,US-MN,Pierz
10213,36WA,small_airport,Bob's Field,45.95640182,-121.4980011,1650,US,US-WA,Trout Lake
23914,OR64,small_airport,Beach Ranch Airport,45.96379852,-117.2350006,4000,US,US-OR,Enterprise
12996,65MN,small_airport,Ricks Field,45.96409988,-96.14980316,1100,US,US-MN,Wendell
16046,9WN2,small_airport,Voyager Village Airstrip,45.96659851,-92.14600372,1020,US,US-WI,Webster
22896,ND90,small_airport,Dahl Private Airport,45.96659851,-97.73370361,1285,US,US-ND,Cogswell/Brampton/
348570,US-5475,heliport,St Gabriels Hospital Heliport,45.967036,-94.363815,1123,US,US-MN,Little Falls
13496,6OR8,small_airport,Holce & Oblack Airport,45.9715004,-123.3499985,500,US,US-OR,Birkenfield
15821,9MN8,closed,Whiskey Lake Seaplane Base,45.973098,-95.576104,1354,US,US-MN,Brandon
8461,1MN1,closed,Beyer Airport,45.9733,-96.564201,1000,US,US-MN,Tenney
339526,US-2823,heliport,Seaside Helicopters Heliport,45.97352,-123.92622,,US,US-OR,Seaside
326282,US-0818,heliport,Centracare Health-Long Prairie Heliport,45.973911,-94.842578,1353,US,US-MN,Long Prairie
20190,KISQ,small_airport,Schoolcraft County Airport,45.97460175,-86.17179871,684,US,US-MI,Manistique
336258,US-1709,small_airport,Cache Creek Airport,45.981985,-116.903981,1030,US,US-OR,Joseph
8508,1MY1,small_airport,Carlson Agricultural Airport,45.98529816,-96.19439697,1033,US,US-MN,Wendell
26332,Y63,small_airport,Elbow Lake Municipal - Pride of the Prairie Airport,45.98609924,-95.99199677,1205,US,US-MN,Elbow Lake
22731,NA77,small_airport,Mc Gee Strip,45.98669815,-103.8460007,3014,US,US-ND,Rhame
25900,WS06,small_airport,Springstead Airport,45.98770142,-90.16349792,1600,US,US-WI,Park Falls
349873,US-5794,small_airport,Zenith Landing,45.988911,-92.901539,1008,US,US-MN,Hinkley
339527,US-2824,heliport,Providence Seaside Hospital Heliport,45.98903,-123.91302,25,US,US-OR,Seaside
9818,2U5,small_airport,Shearer US Forest Service Airport,45.9916,-114.841003,2634,US,US-ID,Kooskia
25805,WN10,small_airport,Mount St Helens Aero Ranch Airport,45.992882,-122.379992,450,US,US-WA,Ariel
24551,SD74,small_airport,Vander Wal Private Airport,45.99549866,-100.3759995,1955,US,US-SD,Pollock
344328,US-4043,small_airport,Eagle Creek Airport,45.998108,-116.703973,,US,US-ID,Winchester
322512,95ID,small_airport,Deer Creek Airport,46.000458,-116.691186,1169,US,US-ID,Cottonwood
13050,66WA,small_airport,Trout Lake Airport,46.00230026,-121.5230026,1914,US,US-WA,Trout Lake
11167,46MN,closed,Elmer Airport,46.005501,-95.692,1350,US,US-MN,Evansville
344341,US-4056,small_airport,Selway Lodge Airport,46.00623,-114.84348,,US,US-ID,Kooskia
25918,WS24,seaplane_base,Round Lake Seaplane Base,46.00690079,-91.31040192,1346,US,US-WI,Hayward
343167,US-3706,small_airport,Morse Field,46.00768,-68.44212,595,US,US-ME,Patten
8496,1MT8,heliport,St James Healthcare Heliport,46.009027,-112.544371,5733,US,US-MT,Butte
18864,K50D,small_airport,Iron County Airport,46.00910187,-88.27390289,1340,US,US-MI,Crystal Falls
19653,KDRM,small_airport,Drummond Island Airport,46.00930023,-83.74389648,668,US,US-MI,Drummond Island
13383,6MN1,closed,Chuck West Memorial Heliport,46.010201,-95.681198,1400,US,US-MN,Evansville
18812,K4E7,small_airport,Ellendale Municipal Airport,46.01250076,-98.51290131,1455,US,US-ND,Ellendale
22710,NA22,small_airport,Vernon Miller Private Airport,46.01250076,-103.7959976,3102,US,US-ND,Rhame
15355,92MN,small_airport,Brutlag Farms Airport,46.01440048,-96.10169983,1127,US,US-MN,Wendell
20043,KHEI,small_airport,Hettinger Municipal Airport,46.01490021,-102.6559982,2705,US,US-ND,Hettinger
12105,56S,small_airport,Seaside Municipal Airport,46.01649857,-123.9049988,12,US,US-OR,Seaside
13091,67WA,small_airport,Page Airport,46.016842,-118.368383,800,US,US-WA,Walla Walla
325517,US-0733,small_airport,Southfork River Ranch Airport,46.018888,-115.962222,1490,US,US-ID,Stites
332763,US-1157,small_airport,Ragmuff Airport,46.019586,-69.533819,1046,US,US-ME,Greenville
6802,04W,small_airport,Field of Dreams Airport,46.0228,-92.895401,1021,US,US-MN,Hinckley
345770,52WT,small_airport,Galt's Gulch Airport,46.022811,-118.543843,580,US,US-WA,Touchet
19317,KASY,small_airport,Ashley Municipal Airport,46.02389908,-99.3526001,2032,US,US-ND,Ashley
301252,D22,seaplane_base,Drummond Island / Yacht Haven SPB,46.024794,-83.752513,581,US,US-MI,
325775,US-0778,small_airport,Flying L Airport,46.0248,-121.274985,1901,US,US-WA,Glenwood
20108,KHYR,medium_airport,Sawyer County Airport,46.02519989,-91.44429779,1216,US,US-WI,Hayward
14628,83WA,small_airport,Darcy's Air Strip,46.02759933,-118.1679993,2430,US,US-WA,Walla Walla
9259,29MN,small_airport,Wetenkamp Airport,46.02830124,-96.3628006,990,US,US-MN,Tintah
325532,US-0738,seaplane_base,Moving Cloud Island Seaplane Base,46.029444,-89.686388,1615,US,US-WI,Woodruff
323223,4MT9,small_airport,Boulanger Field Airport,46.030276,-114.184994,3891,US,US-MT,Darby
10735,3OR7,heliport,Trojan Heliport,46.03319931,-123.1179962,26,US,US-OR,Rainier
22189,MN85,small_airport,Swiderski Field,46.03329849,-93.66139984,1250,US,US-MN,Onamia
18939,K5Y1,small_airport,Albert J Lindberg Airport,46.03590012,-84.4197998,760,US,US-MI,Hessel
45490,MN57,small_airport,Bush Field,46.036072,-92.988008,1050,US,US-MN,Hinckley
21024,KS84,small_airport,Cottonwood Municipal Airport,46.03879929,-116.3320007,3474,US,US-ID,Cottonwood
333874,US-1231,small_airport,Lapoint Seaplane Base,46.040278,-83.691389,580,US,US-MI,Drummond Island
22405,MT07,closed,Langhus Airstrip,46.041598,-110.158997,5785,US,US-MT,Melville
334261,US-1264,small_airport,Battle Ridge Butte Airport,46.043555,-115.886875,2687,US,US-ID,Kooskia
8460,1MN0,small_airport,Wetherbee Farm Airport,46.04359818,-96.54620361,980,US,US-MN,Tenney
21028,KS95,small_airport,Martin Field,46.0469017,-118.4169998,746,US,US-WA,College Place
301235,79ID,small_airport,Kooskia (Clear Creek Int) Airport,46.04886429,-115.8696914,1800,US,US-ID,
25847,WN52,heliport,Cougar Heliport,46.049477,-122.303046,500,US,US-WA,Cougar
16006,9U1,small_airport,Wilsall Airport,46.04970169,-110.6849976,5134,US,US-MT,Wilsall
13632,MI00,small_airport,Van Effen Field,46.0522,-87.258202,970,US,US-MI,Rock
7397,0ND6,small_airport,Schumacher Strip,46.05500031,-99.917099,2020,US,US-ND,Hague
25801,WN06,heliport,Providence Southgate Medical Park Heliport,46.055942,-118.329508,958,US,US-WA,Walla Walla
8448,1ME,seaplane_base,Chesuncook Lake House Seaplane Base,46.06090164,-69.40940094,942,US,US-ME,Chesuncook
12723,5WA3,heliport,St Mary Medical Center Heliport,46.06219864,-118.3430023,939,US,US-WA,Walla Walla
21417,KY27,small_airport,Standing Rock Airport,46.06639862,-100.6350021,1633,US,US-ND,Fort Yates
10055,33MI,closed,Great Lakes Airport,46.0666,-88.007599,1300,US,US-MI,Sagola
8450,1MI0,seaplane_base,Ashman Island Seaplane Base,46.0685997,-83.72419739,580,US,US-MI,Drummond Island
22629,MY66,small_airport,North Star Ranch Airport,46.07049942,-93.84719849,1330,US,US-MN,Onamia
22198,MN94,heliport,Mille Lacs Heliport,46.07300186,-93.66249847,1100,US,US-MN,Onamia
17082,D69,small_airport,Rogersburg Airport,46.074401,-116.966003,869,US,US-WA,Anatone
26334,Y73,small_airport,Stambaugh Airport,46.0788002,-88.63549805,1622,US,US-MI,Iron River
347886,7MT5,heliport,Kyle Heliport,46.080271,-114.178644,3860,US,US-MT,Darby
11583,4N4,small_airport,Lidgerwood Municipal Airport,46.08909988,-97.16649628,1081,US,US-ND,Lidgerwood
10056,33MN,small_airport,Swift Private Airport,46.09000015,-96.09700012,1100,US,US-MN,Wendell
20978,KRYM,small_airport,Ray S Miller Army Air Field,46.09120178,-94.36049652,1150,US,US-MN,Camp Ripley
3376,KALW,medium_airport,Walla Walla Regional Airport,46.09489822,-118.288002,1194,US,US-WA,Walla Walla
348588,ND21,heliport,Standing Rock Hospital Heliport,46.095475,-100.627486,1637,US,US-ND,Fort Yates
9860,2WI5,small_airport,Blair Lake Airport,46.09740067,-90.16320038,1625,US,US-WI,Mercer
15618,99MT,small_airport,Fox Field,46.09749985,-114.1780014,3750,US,US-MT,Hamilton
25874,WN80,small_airport,Walters Arv Ultralightport,46.09790039,-122.8649979,475,US,US-WA,Kelso
7833,13MN,small_airport,Melby Airport,46.10079956,-95.83139801,1250,US,US-MN,Ashby
23912,OR62,closed,Rainier Heliport,46.103199,-122.987999,15,US,US-OR,Rainier
25727,WI33,small_airport,Ben Sutherland Airport,46.10359955,-91.90239716,1056,US,US-WI,Minong
14671,85B,seaplane_base,Shin Pond Seaplane Base,46.10419846,-68.56199646,780,US,US-ME,Patten
22197,MN93,closed,Chandler Field,46.105499,-94.516998,1200,US,US-MN,Randall
22469,MT74,small_airport,Sikorski Ranch Airport,46.10689926,-104.4150009,3330,US,US-MT,Ekalaka
350614,US-6070,closed,Longview Airport,46.10753,-122.91882,20,US,US-WA,Longview
25654,WA60,closed,Longview Bridge Medical Emergency Heliport,46.111395,-122.955356,16,US,US-WA,Longview
15270,8Y5,small_airport,Clarissa Municipal Airport,46.11299896,-94.90670013,1308,US,US-MN,Clarissa
7961,15OR,heliport,Camp Rilea Heliport,46.11599644,-123.9313924,32,US,US-OR,Warrenton
20277,KKLS,medium_airport,Southwest Washington Regional Airport,46.11800003,-122.8980026,20,US,US-WA,Kelso
8707,1U1,small_airport,Moose Creek /US Forest Service/ Airport,46.12080002,-114.927002,2454,US,US-ID,Moose Creek Ranger Station
8027,16WI,seaplane_base,Lac Vieux Desert Seaplane Base,46.1216011,-89.1210022,1690,US,US-WI,Phelps
19595,KD25,small_airport,Manitowish Waters Airport,46.12200165,-89.88230133,1610,US,US-WI,Manitowish Waters
20095,KHUL,medium_airport,Houlton International Airport,46.12310028,-67.792099,489,US,US-ME,Houlton
45515,3MT3,small_airport,Three Cross Ranch Airport,46.125556,-109.365,3930,US,US-MT,Ryegate
45908,0WN2,small_airport,Coopers Landing Airport,46.127573,-119.014273,435,US,US-WA,Kennewick
353067,US-6555,small_airport,Hiawatha Sportsmans Club Airport,46.127744,-85.46724,673,US,US-MI,Naubinway
25635,WA39,closed,Woodfield Airport,46.1278,-119.017997,445,US,US-WA,Kennewick
11783,4WA3,heliport,PeaceHealth Saint John's Medical Center Heliport,46.130362,-122.940205,52,US,US-WA,Longview
346507,3MT5,heliport,Community Hospital of Anaconda EMS Helipad,46.132137,-112.957397,5320,US,US-MT,Anaconda
22433,MT36,closed,Cottontail Ranch Airport,46.132198,-110.046997,5340,US,US-MT,Melville
24389,S82,small_airport,Kooskia Municipal Airport,46.13270187,-115.9789963,1263,US,US-ID,Kooskia
344332,US-4047,small_airport,Foxglove Ranch Airport,46.133163,-115.795184,,US,US-ID,Kooskia
7331,0MN2,seaplane_base,Grindstone Lake Seaplane Base,46.13330078,-93.00299835,1025,US,US-MN,Sandstone
22431,MT34,small_airport,Ruff Airport,46.13330078,-107.5510025,2740,US,US-MT,Custer
328974,79ME,heliport,Houlton Regional Hospital Heliport,46.134466,-67.843133,393,US,US-ME,Houlton
22867,ND41,small_airport,Voller Airport,46.13470078,-100.112999,1900,US,US-ND,Strasburg
16496,KBDJ,small_airport,Boulder Junction Payzer Airport,46.13740158,-89.64600372,1666,US,US-WI,Boulder Junction
22596,MY22,seaplane_base,Hazelglade Resort Seaplane Base,46.14160156,-93.52110291,1250,US,US-MN,Wahkon
8733,1WA7,closed,Raincreek Heliport,46.142502,-122.224998,700,US,US-WA,Cougar
12541,5ND4,small_airport,Tesch Strip,46.14360046,-97.24310303,1114,US,US-ND,Lidgerwood
23570,OG56,heliport,Station Thirty Heliport,46.15190125,-123.7939987,42,US,US-OR,Astoria
18743,K3U3,small_airport,Bowman Field,46.15309906,-112.8679962,5034,US,US-MT,Anaconda
349133,US-5602,closed,Wheless Field,46.15338,-123.82626,6,US,US-OR,Astoria
20360,KLNL,small_airport,Kings Land O' Lakes Airport,46.15399933,-89.21209717,1704,US,US-WI,Land O' Lakes
8750,1WN5,small_airport,Simons Airfield,46.15470123,-89.31749725,1735,US,US-WI,Land-O-Lakes
19314,KAST,medium_airport,Astoria Regional Airport,46.15800095,-123.8789978,15,US,US-OR,Astoria
14459,7WI1,seaplane_base,Little Clam Lake Seaplane Base,46.15859985,-90.88430023,1456,US,US-WI,Clam Lake
22632,MY72,small_airport,Isle Private Airport,46.15969849,-93.46130371,1271,US,US-MN,Isle
23873,OR23,small_airport,Karpens Airport,46.16139984,-123.6399994,125,US,US-OR,Astoria
15033,8MI7,small_airport,Bass Lake Airport,46.16189957,-86.48429871,805,US,US-MI,Steuben
322146,KBWW,small_airport,Bowman Regional Airport,46.1655193,-103.30075,2965,US,US-ND,Bowman
326868,US-0837,small_airport,RNR Farms Airport,46.166444,-123.361977,8,US,US-WA,Cathlamet
10335,39MI,small_airport,Huber Airport,46.16880035,-88.17240143,1418,US,US-MI,Crystal Falls
22016,MI03,seaplane_base,Read Seaplane Base,46.16889954,-85.79360199,692,US,US-MI,Curtis
18574,K2D5,small_airport,Oakes Municipal Airport,46.17300034,-98.07990265,1335,US,US-ND,Oakes
45899,WT44,small_airport,Michair Airport,46.177333,-123.385,13,US,US-WA,Cathlamet
22125,MN18,small_airport,Barrett Airport,46.17819977,-94.08860016,1275,US,US-MN,Brainerd
19403,KBPP,closed,Bowman Municipal Airport,46.187,-103.428001,2958,US,US-ND,Bowman
23517,OG03,heliport,Columbia Memorial Hospital Heliport,46.18826867,-123.8197428,22,US,US-OR,Astoria
18681,K3CU,small_airport,Cable Union Airport,46.19419861,-91.24639893,1360,US,US-WI,Cable
349132,US-5601,closed,Naval Air Station Tongue Point,46.198835,-123.762031,16,US,US-OR,Astoria
14776,87WA,heliport,Trios Women & Childrens Hospital Heliport,46.199343,-119.120221,395,US,US-WA,Kennewick
344902,57MT,small_airport,Flying K Field,46.201911,-114.083029,4085,US,US-MT,Hamilton
22105,MI98,closed,Dowd Field,46.201993,-84.742291,705,US,US-MI,Fibre
322436,US-0467,closed,Fish Hatchery Farm Airport,46.202222,-114.11,3771,US,US-MT,Hamilton
21747,M62,heliport,Rotorcraft Heliport,46.20669937,-114.1529999,3630,US,US-MT,Hamilton
7899,14ND,small_airport,Hagen Private Airport,46.20780182,-102.9079971,2810,US,US-ND,Reeder
14454,7WA6,closed,Prosser Hospital Heliport,46.208199,-119.764,690,US,US-WA,Prosser
10843,3U9,small_airport,Boulder Airport,46.21160126,-112.1060028,4968,US,US-MT,Boulder
21005,KS40,small_airport,Prosser Airport,46.21340179,-119.7910004,697,US,US-WA,Prosser
10316,39B,seaplane_base,Nugent Chamberlain Lake Seaplane Base,46.21670151,-69.24949646,945,US,US-ME,Chesuncook
19065,K7L2,small_airport,Linton Municipal Airport,46.21829987,-100.2450027,1779,US,US-ND,Linton
21030,KS98,closed,Vista Field,46.218601,-119.209999,534,US,US-WA,Kennewick
19990,KGWR,small_airport,Gwinner Roger Melroe Field,46.21870041,-97.64320374,1266,US,US-ND,Gwinner
21019,KS73,small_airport,Kamiah Municipal Airport,46.21929932,-116.0130005,1194,US,US-ID,Kamiah
22737,NA89,small_airport,Holzman Airstrip,46.22219849,-103.0210037,2840,US,US-ND,Scranton
334271,US-1266,small_airport,Red Bird Airport,46.223104,-116.869994,2996,US,US-ID,Lewiston
22875,ND49,small_airport,Krause Private Airport,46.22359848,-97.13040161,1060,US,US-ND,Wyndmere
350615,US-6071,closed,Vision Field,46.22488,-122.90875,20,US,US-WA,Castle Rock
334239,38MT,heliport,AV8-ORR Helicopters Heliport,46.227961,-114.157333,3600,US,US-MT,Hamilton
22709,NA21,small_airport,Thompson Private Airport,46.22829819,-97.23619843,1075,US,US-ND,Wyndmere
10942,40WA,heliport,Signal Peak Lookout Heliport,46.23320007,-121.1350021,5111,US,US-WA,White Swan
8103,18MN,small_airport,Hines Farm Airport,46.23720169,-94.5931015,1283,US,US-MN,Motley
7515,0S5,small_airport,Nez Perce Municipal Airport,46.23740005,-116.2429962,3201,US,US-ID,Nez Perce
19424,KBWP,small_airport,Harry Stern Airport,46.24409866,-96.60739899,968,US,US-ND,Wahpeton
7383,0NA1,small_airport,Goerger Airport,46.24549866,-97.03759766,1045,US,US-ND,Barney
19001,K6L5,small_airport,Wishek Municipal Airport,46.24639893,-99.53790283,2035,US,US-ND,Wishek
24392,S89,small_airport,Craigmont Municipal Airport,46.24710083,-116.4800034,3805,US,US-ID,Craigmont
22708,NA20,closed,Hudson's Strip,46.248001,-97.257301,1080,US,US-ND,Wyndmere
6573,00WN,small_airport,Hawks Run Airport,46.25,-117.2490005,2900,US,US-WA,Asotin
7361,0MT3,heliport,Stock Farm Heliport,46.25080109,-114.0670013,3920,US,US-MT,Hamilton
3452,KCIU,medium_airport,Chippewa County International Airport,46.25080109,-84.47239685,800,US,US-MI,Sault Ste Marie
19012,K6S5,small_airport,Ravalli County Airport,46.251499,-114.125569,3642,US,US-MT,Hamilton
25875,WN81,heliport,Ice Harbor Dam Heliport,46.252705,-118.878503,445,US,US-WA,Pasco
11702,4R6,small_airport,Milnor Municipal Airport,46.25830078,-97.43789673,1091,US,US-ND,Milnor
13424,6ND2,small_airport,Larson Airport,46.25889969,-98.38790131,1442,US,US-ND,Fullerton
11126,45MI,closed,Franklin's Airport,46.263901,-84.126404,630,US,US-MI,Barbeau
20870,KPSC,medium_airport,Tri Cities Airport,46.26470184,-119.1190033,410,US,US-WA,Pasco
22720,NA55,small_airport,Hager Strip,46.26610184,-97.0161972,1037,US,US-ND,Barney
344367,US-4077,small_airport,Higgins Brothers Airport,46.26705,-110.78879,,US,US-MT,White Sulphur Springs
7324,0MI4,small_airport,Lesterson-Dempsey Airstrip,46.270198,-87.386496,1120,US,US-MI,Gwinn
18513,K1S3,small_airport,Tillitt Field,46.27109909,-106.6240005,2727,US,US-MT,Forsyth
22124,MN17,small_airport,Jackson Field,46.27220154,-94.23940277,1225,US,US-MN,Brainerd
339529,US-2826,heliport,US Coast Guard Station Cape Disappointment Heliport,46.27752,-124.04329,,US,US-WA,Ilwaco
13152,69MN,small_airport,Yaggie Private Airport,46.27769852,-96.42949677,982,US,US-MN,Breckenridge
13603,6WA6,small_airport,Carr Airport,46.278181,-118.958417,625,US,US-WA,Pasco
7362,0MT4,small_airport,Kimp Airport,46.27859879,-114.1409988,3510,US,US-MT,Hamilton
349938,US-5820,heliport,Johnston Ridge Heliport,46.27877,-122.21652,4158,US,US-WA,Toutle
22599,MY25,small_airport,Knapp Personal Use Airport,46.27999878,-96.33149719,1018,US,US-MN,Foxhome
45512,84MT,closed,Shimmon Airport,46.280813,-114.050214,3920,US,US-MT,Corvallis
25681,WA89,heliport,Kadlec Medical Center Heliport,46.28169,-119.281236,384,US,US-WA,Richland
19864,KFFM,small_airport,Fergus Falls Municipal Airport - Einar Mickelson Field,46.28440094,-96.15670013,1183,US,US-MN,Fergus Falls
8095,18JY,small_airport,Skamokawa East Valley Airport,46.28469849,-123.4430008,19,US,US-WA,Skamokawa
13729,72MI,small_airport,Northwoods Airport,46.28590012,-89.27749634,1642,US,US-MI,Watersmeet
22488,MT93,small_airport,Larner Field,46.28710175,-112.7580032,4710,US,US-MT,Deer Lodge
12428,5K9,small_airport,Pruetz Municipal Airport,46.28889847,-98.94210052,1982,US,US-ND,Kulm
9854,2WA9,small_airport,Touchet Valley Airport,46.28919983,-118.1009979,1350,US,US-WA,Huntsville
19014,K6U7,small_airport,Hysham Airport,46.28939819,-107.1959991,2624,US,US-MT,Hysham
15219,8U0,small_airport,Ryegate Airport,46.290501,-109.248001,3689,US,US-MT,Ryegate
11986,53WA,small_airport,Columbia Agricultural Airport,46.29240036,-118.9830017,535,US,US-WA,Pasco
13983,78ND,small_airport,Folske Ranch Airport,46.29499817,-103.4319992,2900,US,US-ND,Bowman
25819,WN24,small_airport,Cougar Flat Airstrip,46.295684,-122.950659,180,US,US-WA,Castle Rock
355122,US-6888,small_airport,Bighorn Airpark,46.296332,-116.954207,2270,US,US-ID,Lewiston
6548,00MN,small_airport,Battle Lake Municipal Airport,46.29999924,-95.70030212,1365,US,US-MN,Battle Lake
22721,NA56,small_airport,Moffet Airstrip,46.30220032,-96.99150085,1028,US,US-ND,Barney
22740,NA98,small_airport,Dilse Private Airstrip,46.30250168,-103.1699982,2878,US,US-ND,Scranton
14457,7WA9,heliport,Ocean Beach Hospital Heliport,46.30260086,-124.0429993,25,US,US-WA,Ilwaco
6860,05Y,small_airport,Henning Municipal Airport,46.30379868,-95.4394989,1455,US,US-MN,Henning
20939,KRLD,small_airport,Richland Airport,46.30559921,-119.3040009,394,US,US-WA,Richland
45971,D03,small_airport,Kulm Municipal Airport,46.306764,-98.938833,1959,US,US-ND,Kulm
14508,80S,small_airport,Lavina Airport,46.30720139,-108.9560013,3490,US,US-MT,Lavina
324579,US-0586,heliport,King Copters Heliport,46.307638,-114.111527,3496,US,US-MT,Corvallis
349937,US-5819,heliport,Mount Saint Helens Forest Learning Center Helipad,46.30827,-122.39454,2661,US,US-WA,Toutle
22477,MT82,closed,Baxter Strip,46.3083,-109.872002,4520,US,US-MT,Harlowton
22001,ME86,seaplane_base,Libby Camps Seaplane Base,46.30830002,-68.84359741,754,US,US-ME,Ashland
19769,KERY,small_airport,Luce County Airport,46.31119919,-85.45729828,869,US,US-MI,Newberry
14455,7WA7,small_airport,Mc Whorter Ranch Airport,46.313653,-119.615042,1356,US,US-WA,Prosser
